,Equity,Hero,Villain
307,0.6490078622238862,3.0,7.0
308,0.6729619436272183,3.0,8.0
309,0.6726173609143289,3.0,9.0
310,0.6843968238783124,3.0,10.0
311,0.6939859059754803,3.0,11.0
312,0.6979076270369298,3.0,12.0
313,0.6893588258014677,3.0,13.0
314,0.7114413364413364,3.0,14.0
315,0.7050771769731093,3.0,15.0
316,0.7148703956343793,3.0,16.0
317,0.7080042897533391,3.0,17.0
318,0.7082440070161762,3.0,18.0
319,0.7134485789627893,3.0,19.0
320,0.7075720566682951,3.0,20.0
321,0.7065418738422541,3.0,21.0
322,0.7128149818609667,3.0,22.0
323,0.722876201687267,3.0,23.0
324,0.7200430402034628,3.0,24.0
325,0.7250417198390106,3.0,25.0
326,0.7207702888583218,3.0,26.0
327,0.7239988192462856,3.0,27.0
328,0.7240531234628628,3.0,28.0
329,0.7340687481532553,3.0,29.0
330,0.7393915526238062,3.0,30.0
331,0.7273803650715343,3.0,31.0
332,0.7319333530513654,3.0,32.0
333,0.7404339250493097,3.0,33.0
334,0.7322010467068233,3.0,34.0
335,0.7411834436431888,3.0,35.0
336,0.7351228658837461,3.0,36.0
337,0.7412601224570413,3.0,37.0
338,0.743693738253042,3.0,38.0
339,0.7472049074898586,3.0,39.0
340,0.7403522659806056,3.0,40.0
341,0.7523498565350747,3.0,41.0
342,0.7518789556962024,3.0,42.0
343,0.7553001783237567,3.0,43.0
344,0.7575427836581263,3.0,44.0
345,0.7531011213654858,3.0,45.0
346,0.75355871886121,3.0,46.0
347,0.7609925558312655,3.0,47.0
348,0.7630040622213414,3.0,48.0
349,0.7567862096294828,3.0,49.0
350,0.7641631114197837,3.0,50.0
351,0.7578582052553298,3.0,51.0
352,0.7590958659660949,3.0,52.0
353,0.7664979656643842,3.0,53.0
354,0.7669642857142858,3.0,54.0
355,0.761592691887598,3.0,55.0
356,0.7661474352614347,3.0,56.0
357,0.7704284014280048,3.0,57.0
358,0.7729079705823891,3.0,58.0
359,0.7672781358453149,3.0,59.0
360,0.7662698412698412,3.0,60.0
361,0.7657335715703791,3.0,61.0
362,0.7818741925867039,3.0,62.0
363,0.7742223988870118,3.0,63.0
364,0.7697649042753696,3.0,64.0
365,0.7755608497121301,3.0,65.0
366,0.7710544588830474,3.0,66.0
367,0.7734406038935241,3.0,67.0
368,0.7693909938504264,3.0,68.0
369,0.7778550148957298,3.0,69.0
370,0.7802601529143084,3.0,70.0
371,0.7827555378960962,3.0,71.0
372,0.7783842794759825,3.0,72.0
373,0.7703159149612557,3.0,73.0
374,0.776287020473067,3.0,74.0
375,0.7800974251913708,3.0,75.0
376,0.7776009548438433,3.0,76.0
377,0.7740523331011839,3.0,77.0
378,0.7768932232062892,3.0,78.0
379,0.7787830582620799,3.0,79.0
380,0.7863952333664349,3.0,80.0
381,0.7818037029663548,3.0,81.0
382,0.7878184713375797,3.0,82.0
383,0.786055301372588,3.0,83.0
384,0.7829503630756988,3.0,84.0
385,0.78503835043331,3.0,85.0
386,0.7869145868549269,3.0,86.0
387,0.7902920362802751,3.0,87.0
388,0.7753824756606398,3.0,88.0
389,0.7858137684042976,3.0,89.0
390,0.781700646444555,3.0,90.0
391,0.7913346613545816,3.0,91.0
392,0.7900816570404302,3.0,92.0
393,0.7839745501540908,3.0,93.0
394,0.7867676365085691,3.0,94.0
395,0.7853867623604466,3.0,95.0
396,0.7812749003984064,3.0,96.0
397,0.7862618218018915,3.0,97.0
398,0.7848403461653237,3.0,98.0
399,0.7887197851387645,3.0,99.0
400,0.2881214547881214,4.0,0.0
401,0.34230094410560613,4.0,1.0
402,0.4378160623982172,4.0,2.0
403,0.5109670544356629,4.0,3.0
404,0.5493854848838253,4.0,4.0
405,0.5677851135027584,4.0,5.0
406,0.611064698783997,4.0,6.0
407,0.6128640776699029,4.0,7.0
408,0.641841955656623,4.0,8.0
409,0.6576653401553912,4.0,9.0
410,0.6665389772074315,4.0,10.0
411,0.6698973227137511,4.0,11.0
412,0.678192003090593,4.0,12.0
413,0.6768694304533126,4.0,13.0
414,0.6767559177337991,4.0,14.0
415,0.6795682193912282,4.0,15.0
416,0.6798830979055042,4.0,16.0
417,0.6855413453089916,4.0,17.0
418,0.6891549844236761,4.0,18.0
419,0.6837390457643622,4.0,19.0
420,0.6965719882468168,4.0,20.0
421,0.6968272620446534,4.0,21.0
422,0.6915603532875367,4.0,22.0
423,0.7030790351049224,4.0,23.0
424,0.7020880305852367,4.0,24.0
425,0.7022383663852345,4.0,25.0
426,0.7084645669291338,4.0,26.0
427,0.7083742873992529,4.0,27.0
428,0.7037656081014648,4.0,28.0
429,0.7041297935103246,4.0,29.0
430,0.7116274490499163,4.0,30.0
431,0.7078529904424082,4.0,31.0
432,0.7021863305101437,4.0,32.0
433,0.7111834961997828,4.0,33.0
434,0.719360568383659,4.0,34.0
435,0.7216739044611133,4.0,35.0
436,0.7238283177109028,4.0,36.0
437,0.712762807225348,4.0,37.0
438,0.7292408066429419,4.0,38.0
439,0.7217331091106935,4.0,39.0
440,0.7306017418844022,4.0,40.0
441,0.7167755991285403,4.0,41.0
442,0.729061603876199,4.0,42.0
443,0.7330365974282889,4.0,43.0
444,0.7293605226687785,4.0,44.0
445,0.7300128471192806,4.0,45.0
446,0.7338557682769566,4.0,46.0
447,0.7417914889395893,4.0,47.0
448,0.7369616752271829,4.0,48.0
449,0.7414527797046873,4.0,49.0
450,0.7423896876549332,4.0,50.0
451,0.7378054813495598,4.0,51.0
452,0.749379652605459,4.0,52.0
453,0.7449717626077479,4.0,53.0
454,0.747394540942928,4.0,54.0
455,0.7480408689614125,4.0,55.0
456,0.746031746031746,4.0,56.0
457,0.7588089330024814,4.0,57.0
458,0.7467235901509134,4.0,58.0
459,0.7491064336775218,4.0,59.0
460,0.7539714058776807,4.0,60.0
461,0.7496278654361417,4.0,61.0
462,0.7625049622866216,4.0,62.0
463,0.7521104379779522,4.0,63.0
464,0.7658177477118981,4.0,64.0
465,0.760647274893279,4.0,65.0
466,0.7478416195296219,4.0,66.0
467,0.7547938400397417,4.0,67.0
468,0.7599483973404784,4.0,68.0
469,0.7586104218362282,4.0,69.0
470,0.7601270849880858,4.0,70.0
471,0.7606361829025845,4.0,71.0
472,0.7627000695894224,4.0,72.0
473,0.7707670906200318,4.0,73.0
474,0.7603856092228185,4.0,74.0
475,0.7670482827277252,4.0,75.0
476,0.762969588550984,4.0,76.0
477,0.7572024637393205,4.0,77.0
478,0.764945787327166,4.0,78.0
479,0.7655830599463167,4.0,79.0
480,0.7699343805925631,4.0,80.0
481,0.7715109917437581,4.0,81.0
482,0.7676014319809069,4.0,82.0
483,0.7636707098826805,4.0,83.0
484,0.7684273351238435,4.0,84.0
485,0.7657818868674818,4.0,85.0
486,0.7617342879872713,4.0,86.0
487,0.7707317073170732,4.0,87.0
488,0.7725462870794346,4.0,88.0
489,0.7774569351787315,4.0,89.0
490,0.7698499453443308,4.0,90.0
491,0.7766179540709812,4.0,91.0
492,0.7742962299811,4.0,92.0
493,0.7698815566835872,4.0,93.0
494,0.7725689260475764,4.0,94.0
495,0.7795800577171859,4.0,95.0
496,0.775719549845633,4.0,96.0
497,0.7772686522562008,4.0,97.0
498,0.7772582570632711,4.0,98.0
499,0.7856216970784724,4.0,99.0
500,0.0937,5.0,0.0
501,0.2055,5.0,1.0
502,0.3002026529108327,5.0,2.0
503,0.3496221229817932,5.0,3.0
504,0.3868987554658594,5.0,4.0
505,0.4282316272965879,5.0,5.0
506,0.4549101546176348,5.0,6.0
507,0.4609077846335897,5.0,7.0
508,0.49046202310115505,5.0,8.0
509,0.5004926108374385,5.0,9.0
510,0.5244861483467381,5.0,10.0
511,0.5263775971093044,5.0,11.0
512,0.5490052929366672,5.0,12.0
513,0.5585321100917431,5.0,13.0
514,0.5643956854429796,5.0,14.0
515,0.5656649972175848,5.0,15.0
516,0.5873695976154992,5.0,16.0
517,0.5936098654708519,5.0,17.0
518,0.5965223894549874,5.0,18.0
519,0.6096734732285688,5.0,19.0
520,0.6122294679141859,5.0,20.0
521,0.6140733023960603,5.0,21.0
522,0.6171042617960426,5.0,22.0
523,0.6205458680818802,5.0,23.0
524,0.6250950570342204,5.0,24.0
525,0.617415250213655,5.0,25.0
526,0.6235607574459987,5.0,26.0
527,0.624390243902439,5.0,27.0
528,0.6292650291503392,5.0,28.0
529,0.6293908189779618,5.0,29.0
530,0.6337879369957742,5.0,30.0
531,0.6440007716049383,5.0,31.0
532,0.6265164644714037,5.0,32.0
533,0.6364778658418713,5.0,33.0
534,0.6390532544378699,5.0,34.0
535,0.6357654344880975,5.0,35.0
536,0.6390715667311412,5.0,36.0
537,0.6507813258274289,5.0,37.0
538,0.6461642774118559,5.0,38.0
539,0.6428640729601242,5.0,39.0
540,0.6477559743539927,5.0,40.0
541,0.6403185084482423,5.0,41.0
542,0.6472311749194256,5.0,42.0
543,0.6535509569610415,5.0,43.0
544,0.648272506082725,5.0,44.0
545,0.6493810312895993,5.0,45.0
546,0.6540714704159344,5.0,46.0
547,0.6501901140684411,5.0,47.0
548,0.6547514405703682,5.0,48.0
549,0.6464212479250073,5.0,49.0
550,0.6443424777897101,5.0,50.0
551,0.6513922813873962,5.0,51.0
552,0.6549157853505679,5.0,52.0
553,0.6507827788649707,5.0,53.0
554,0.6495491963935711,5.0,54.0
555,0.653955494559357,5.0,55.0
556,0.6530772246177969,5.0,56.0
557,0.6598606066555415,5.0,57.0
558,0.6544456425840603,5.0,58.0
559,0.6500196232339088,5.0,59.0
560,0.6514898220080637,5.0,60.0
561,0.6497641509433962,5.0,61.0
562,0.6508887361288421,5.0,62.0
563,0.6470472827153226,5.0,63.0
564,0.657589461266221,5.0,64.0
565,0.6570142829191938,5.0,65.0
566,0.6564218381775334,5.0,66.0
567,0.6498134694678971,5.0,67.0
568,0.6520626169144432,5.0,68.0
569,0.6527559055118111,5.0,69.0
570,0.6480880762803499,5.0,70.0
571,0.6598525798525798,5.0,71.0
572,0.6495709636058783,5.0,72.0
573,0.6542396222703128,5.0,73.0
574,0.6555085162941814,5.0,74.0
575,0.657238592687494,5.0,75.0
576,0.6630285152409047,5.0,76.0
577,0.6461538461538462,5.0,77.0
578,0.6458025784863695,5.0,78.0
579,0.6502268692049714,5.0,79.0
580,0.6434825381210035,5.0,80.0
581,0.6556389492395813,5.0,81.0
582,0.6625887924230465,5.0,82.0
583,0.6556441295148115,5.0,83.0
584,0.6513073507646768,5.0,84.0
585,0.6484914218102937,5.0,85.0
586,0.6520837448153269,5.0,86.0
587,0.6498069880233593,5.0,87.0
588,0.649147026920422,5.0,88.0
589,0.6509331490076035,5.0,89.0
590,0.6488564668769716,5.0,90.0
591,0.6478192224195777,5.0,91.0
592,0.6521610420367081,5.0,92.0
593,0.6481481481481481,5.0,93.0
594,0.6541769649036085,5.0,94.0
595,0.65283540802213,5.0,95.0
596,0.6466232227488152,5.0,96.0
597,0.6512800237224474,5.0,97.0
598,0.6531197468604767,5.0,98.0
599,0.658693288524266,5.0,99.0
600,0.25988899656417935,6.0,0.0
601,0.3098121818500965,6.0,1.0
602,0.38290628919548464,6.0,2.0
603,0.45233099169783786,6.0,3.0
604,0.4880700138185168,6.0,4.0
605,0.5107192575406032,6.0,5.0
606,0.5515921187785975,6.0,6.0
607,0.5660078314376281,6.0,7.0
608,0.5885081408557364,6.0,8.0
609,0.5946558398640356,6.0,9.0
610,0.6008981463787503,6.0,10.0
611,0.6201595080234458,6.0,11.0
612,0.6327951271391279,6.0,12.0
613,0.6305314009661835,6.0,13.0
614,0.6465400271370421,6.0,14.0
615,0.6438302841572595,6.0,15.0
616,0.6495377128953772,6.0,16.0
617,0.6455893832943014,6.0,17.0
618,0.6427665593600624,6.0,18.0
619,0.6499707088459284,6.0,19.0
620,0.666112306789278,6.0,20.0
621,0.666993239933379,6.0,21.0
622,0.6638688268592622,6.0,22.0
623,0.6550573923280684,6.0,23.0
624,0.6633954857703631,6.0,24.0
625,0.6670917116233448,6.0,25.0
626,0.6700442695523857,6.0,26.0
627,0.6752658526979125,6.0,27.0
628,0.6765371372356124,6.0,28.0
629,0.6735455974842767,6.0,29.0
630,0.6742192887400257,6.0,30.0
631,0.676131322094055,6.0,31.0
632,0.693943870014771,6.0,32.0
633,0.6755345354222091,6.0,33.0
634,0.6747486694263749,6.0,34.0
635,0.6731529039905176,6.0,35.0
636,0.6801343475254371,6.0,36.0
637,0.6808048924837247,6.0,37.0
638,0.6859430604982205,6.0,38.0
639,0.6780632411067193,6.0,39.0
640,0.6850681414181315,6.0,40.0
641,0.6922315685304306,6.0,41.0
642,0.6907094093202731,6.0,42.0
643,0.6946784263204836,6.0,43.0
644,0.6971733544178691,6.0,44.0
645,0.694254242334028,6.0,45.0
646,0.7002773375594296,6.0,46.0
647,0.700039651070579,6.0,47.0
648,0.6972304648862513,6.0,48.0
649,0.7048741826827818,6.0,49.0
650,0.7031900138696257,6.0,50.0
651,0.7019611727416798,6.0,51.0
652,0.7058356490670902,6.0,52.0
653,0.7191869112543381,6.0,53.0
654,0.7168949771689497,6.0,54.0
655,0.7060226595110316,6.0,55.0
656,0.7108863771564545,6.0,56.0
657,0.7177475419604729,6.0,57.0
658,0.7175186104218362,6.0,58.0
659,0.7095876800794834,6.0,59.0
660,0.7169904837430612,6.0,60.0
661,0.72129519268971,6.0,61.0
662,0.7151785714285714,6.0,62.0
663,0.7240007953867568,6.0,63.0
664,0.7233767525106891,6.0,64.0
665,0.722398729150119,6.0,65.0
666,0.7264066686513843,6.0,66.0
667,0.7204493488418332,6.0,67.0
668,0.7269743385717127,6.0,68.0
669,0.7175617988682618,6.0,69.0
670,0.7314234556848701,6.0,70.0
671,0.7326171292151596,6.0,71.0
672,0.7331416104720349,6.0,72.0
673,0.7250695272149384,6.0,73.0
674,0.7342678198628094,6.0,74.0
675,0.7250124316260567,6.0,75.0
676,0.7250944521773712,6.0,76.0
677,0.7352006356773938,6.0,77.0
678,0.7486055776892431,6.0,78.0
679,0.7335719256387315,6.0,79.0
680,0.7382583656042101,6.0,80.0
681,0.734041497071379,6.0,81.0
682,0.7386679920477137,6.0,82.0
683,0.7409578696343403,6.0,83.0
684,0.7412490055688147,6.0,84.0
685,0.747016706443914,6.0,85.0
686,0.7395719263315083,6.0,86.0
687,0.7475873047457965,6.0,87.0
688,0.7478606965174129,6.0,88.0
689,0.7484089101034208,6.0,89.0
690,0.7453496468715806,6.0,90.0
691,0.7461722012328494,6.0,91.0
692,0.748260091469477,6.0,92.0
693,0.7531318353549413,6.0,93.0
694,0.7472122660294703,6.0,94.0
695,0.753382411460406,6.0,95.0
696,0.7480095541401275,6.0,96.0
697,0.7515657620041754,6.0,97.0
698,0.7528592739930382,6.0,98.0
699,0.7484070091596974,6.0,99.0
700,0.152,7.0,0.0
701,0.2494,7.0,1.0
702,0.3051124351335768,7.0,2.0
703,0.34014110657259566,7.0,3.0
704,0.3692786525082387,7.0,4.0
705,0.38490188953488375,7.0,5.0
706,0.4136713444997737,7.0,6.0
707,0.4250583378208581,7.0,7.0
708,0.4549784327821711,7.0,8.0
709,0.4669313362807904,7.0,9.0
710,0.48824901327592396,7.0,10.0
711,0.48872112061124245,7.0,11.0
712,0.5134222059897735,7.0,12.0
713,0.5257248044178555,7.0,13.0
714,0.5529761352028972,7.0,14.0
715,0.5482398956975228,7.0,15.0
716,0.5586942287905715,7.0,16.0
717,0.5753514526710404,7.0,17.0
718,0.5687582190494083,7.0,18.0
719,0.5816489611732631,7.0,19.0
720,0.5926734364619911,7.0,20.0
721,0.5965790965790966,7.0,21.0
722,0.6074828636709825,7.0,22.0
723,0.6066278292426702,7.0,23.0
724,0.6025434184302932,7.0,24.0
725,0.6030112445206784,7.0,25.0
726,0.6132644272179155,7.0,26.0
727,0.6141626794258374,7.0,27.0
728,0.6192211778246691,7.0,28.0
729,0.6223998459167951,7.0,29.0
730,0.6207862455326958,7.0,30.0
731,0.6313145948034387,7.0,31.0
732,0.6289265754480633,7.0,32.0
733,0.6256038647342995,7.0,33.0
734,0.6319511722534392,7.0,34.0
735,0.6421226232052774,7.0,35.0
736,0.6296761720637989,7.0,36.0
737,0.6426975026722378,7.0,37.0
738,0.6409858334950514,7.0,38.0
